id,status,coordinates/0,coordinates/1,coordinates/2,requestDate,installDate,roofAccess,notes,panoramas/0,name,panoramas/1,panoramas/2,panoramas/3,panoramas/4,panoramas/5,panoramas/6,panoramas/7,panoramas/8,panoramas/9
353,NN assigned,-73.9433665,40.8255053,35,1469217355960,,false,,,,,,,,,,,,
355,Installed,-73.932275,40.711301,7.5,1469226570712,1478145600000,true,,,Aquatorium,,,,,,,,,
356,NN assigned,-73.9546542,40.6926304,17,1469227230650,,false,,,,,,,,,,,,
357,NN assigned,-73.95249249999999,40.6803484,37,1469296321390,,true,,,,,,,,,,,,
358,NN assigned,-73.9731413,40.6881298,46,1469306773789,,false,,,,,,,,,,,,
359,NN assigned,-73.9162168,40.6881298,29,1469306844044,,true,,,,,,,,,,,,
360,NN assigned,-73.9849692,40.71790319999999,17,1469320910459,,false,,,,,,,,,,,,
361,NN assigned,-73.95564139999999,40.6556775,41,1469384861597,,false,,,,,,,,,,,,
362,NN assigned,-73.9446695,40.6900752,27,1469386855078,,true,,,,,,,,,,,,
363,NN assigned,-73.99816,40.75378,61,1469389971556,,true,Zach hub,363.jpg,,363a.jpg,,,,,,,,
364,NN assigned,-73.94445499999999,40.6900978,27,1469391168938,,false,,,,,,,,,,,,
365,NN assigned,-73.9906932,40.6690371,28,1469394273902,,false,,,,,,,,,,,,
366,NN assigned,-73.980231,40.7217983,16,1469400195964,,false,,,,,,,,,,,,
367,NN assigned,-73.96321329999999,40.672692,65,1469400778874,,false,,,,,,,,,,,,
368,Installed,-73.967036,40.634763,29,1469464656949,1490328000000,false,hub Omni sector,368.jpg,Vlado,,,,,,,,,
369,NN assigned,-73.9912901,40.7186133,35,1469474736116,,false,,,,,,,,,,,,
370,NN assigned,-73.9166268,40.689927,28,1469487460175,,true,,,,,,,,,,,,
371,NN assigned,-73.9591484,40.6921554,34,1469492438716,,false,,,,,,,,,,,,
372,NN assigned,-73.9112486,40.6975239,33,1469492793320,,true,,372.jpg,,,,,,,,,,
373,NN assigned,-73.9801104,40.7146518,56,1469545518854,,true,,,,,,,,,,,,
374,NN assigned,-73.9912901,40.7240197,34,1469830850654,,false,,,,,,,,,,,,
375,NN assigned,-73.9210446,40.6871027,26,1469885640039,,true,,,,,,,,,,,,
377,NN assigned,-73.9644072,40.67255249999999,103,1470015439683,,true,,,,,,,,,,,,
378,NN assigned,-73.98975209999999,40.7235891,37,1470253336379,,true,,,,,,,,,,,,
379,NN assigned,-73.916624,40.69949949999999,23,1470343482828,,false,,,,,,,,,,,,
380,NN assigned,-73.923054,40.7001455,20,1470365904993,,false,,,,,,,,,,,,
381,NN assigned,-73.926768,40.684866,25,1470365904993,,false,,,,,,,,,,,,
383,NN assigned,-73.94671,40.721346,19,1470419977352,,false,,383.jpg,,,,,,,,,,
384,NN assigned,-73.98005429999999,40.7274557,18,1470728354878,,false,,384.jpg,,384a.jpg,,,,,,,,
385,NN assigned,-73.9158805,40.6984668,26,1470840816952,,true,,,,,,,,,,,,
387,NN assigned,-73.922049,40.6818405,26,1471444423223,,false,,387.jpg,,387a.jpg,,,,,,,,
388,NN assigned,-73.910311,40.702249,34,1471478840676,,true,,,,,,,,,,,,
389,NN assigned,-73.91344169999999,40.6873485,23,1471560096367,,true,,389.jpg,,389a.jpg,,,,,,,,
390,NN assigned,-73.9654609,40.6735079,64,1471732780670,,false,,,,,,,,,,,,
391,NN assigned,-73.9478073,40.6318633,15,1472414559245,,true,,,,,,,,,,,,
392,NN assigned,-73.963971,40.640154,66,1472528169805,,true,,,,,,,,,,,,
394,NN assigned,-73.902958,40.696176,29,1472846164683,,false,,,,,,,,,,,,
395,NN assigned,-73.99936509999999,40.7127474,74,1472917396317,,true,,,,,,,,,,,,
396,NN assigned,-73.946705,40.6777858,32,1473032129698,,true,,,,,,,,,,,,
397,NN assigned,-73.899631,40.7007509,35,1473094505347,,false,,,,,,,,,,,,
398,NN assigned,-73.923998,40.6819849,23,1473179458696,,false,,,,,,,,,,,,
399,NN assigned,-73.952987,40.739688,5,1473207314884,,true,,399.jpg,,399a.jpg,399b.jpg,399c.jpg,,,,,,
400,NN assigned,-73.9550388,40.6876298,38,1473207314884,,true,,400.jpg,,400a.jpg,,,,,,,,
401,NN assigned,-73.9442713,40.8211177,28,1473207314884,,true,,,,,,,,,,,,
402,NN assigned,-73.9396118,40.684266,26,1473207314884,,true,,,,,,,,,,,,
403,NN assigned,-74.0004064,40.6599036,15,1473207314884,,true,,,,,,,,,,,,
404,NN assigned,-73.9939014,40.7156785,40,1473207314884,,true,,,,,,,,,,,,
405,NN assigned,-73.98298,40.6655078,51,1473349791341,,true,,405.jpg,,,,,,,,,,
406,NN assigned,-73.9135008,40.6997495,32,1473458209853,,true,,406.jpg,,406a.jpg,406b.jpg,,,,,,,
407,Installed,-73.9903657,40.7132593,40,1473785770087,1510981200000,true,hub Sector Omni,407.jpg,Henry,407a.jpg,407b.jpg,407c.jpg,,,,,,
408,NN assigned,-73.9902378,40.7160986,28,1473980171021,,true,,,,,,,,,,,,
409,NN assigned,-73.96344100000002,40.6750652,49,1474058834371,,false,,,,,,,,,,,,
410,NN assigned,-73.98950690000001,40.71813,35,1474168216415,,false,,,,,,,,,,,,
411,NN assigned,-73.9397178,40.6989333,39,1474203717784,,true,,,,,,,,,,,,
412,NN assigned,-73.9555037,40.7398615,8,1474307204143,,false,,,,,,,,,,,,
413,NN assigned,-73.9570832,40.6740429,47,1474575669258,,true,,413.jpg,,413a.jpg,413b.jpg,,,,,,,
414,NN assigned,-73.9520012,40.65311579999999,41,1475256122475,,false,,,,,,,,,,,,
415,NN assigned,-73.93522779999999,40.6956674,32,1475331328458,,false,,,,,,,,,,,,
416,NN assigned,-73.9166814,40.6883738,29,1475333424430,,true,,,,,,,,,,,,
417,NN assigned,-73.9555793,40.68583659999999,30,1475536265001,,false,,,,,,,,,,,,
418,NN assigned,-73.92925319999999,40.690715,28,1475536406435,,false,,,,,,,,,,,,
419,NN assigned,-73.9668757,40.6734804,62,1475541563185,,true,,,,,,,,,,,,
420,NN assigned,-73.9079919,40.709134,43,1475550404988,,true,,420.jpg,,420a.jpg,420b.jpg,,,,,,,
421,NN assigned,-73.9057412,40.7015301,36,1475592634225,,true,,,,,,,,,,,,
422,NN assigned,-73.9189403,40.6870634,31,1475612417243,,false,,,,,,,,,,,,
423,NN assigned,-73.9458786,40.8139069,21,1475864837483,,true,,423.jpg,,423a.jpg,423b.jpg,423c.jpg,423d.jpg,423e.jpg,,,,
424,NN assigned,-74.01894444454614,40.64741065530656,28,1475939836780,,true,,,,,,,,,,,,
425,NN assigned,-73.8988804,40.7003377,35,1476216309944,,true,,,,,,,,,,,,
426,NN assigned,-73.951904,40.819047,65,1476593490658,,false,,,,,,,,,,,,
427,NN assigned,-73.9532948,40.6831066,39,1476676546151,,true,,,,,,,,,,,,
428,NN assigned,-73.969449,40.692433,30,1476729760657,,true,,428.jpg,,428a.jpg,428b.jpg,,,,,,,
429,NN assigned,-73.95519050000001,40.6746413,46,1476892019010,,false,,429.jpg,,429a.jpg,,,,,,,,
430,NN assigned,-73.9136846,40.6998915,62,1477503859929,,true,,430.jpg,,,,,,,,,,
431,NN assigned,-73.9469462,40.8040254,21,1477620927601,,false,,,,,,,,,,,,
432,NN assigned,-73.9117648,40.6993799,27,1477770749602,,false,,,,,,,,,,,,
433,NN assigned,-73.9897852,40.7160348,34,1478227003413,,true,,,,,,,,,,,,
434,NN assigned,-73.94290509999999,40.6857919,30,1478295849825,,false,,,,,,,,,,,,
435,NN assigned,-73.9347059,40.7136383,28,1478883989597,,true,,435.jpg,,435a.jpg,,,,,,,,
436,NN assigned,-73.9613091,40.685891,34,1479072768758,,false,,,,,,,,,,,,
437,NN assigned,-73.9218599,40.7057298,21,1479177803737,,false,,,,,,,,,,,,
438,NN assigned,-73.94251469999999,40.6794579,33,1479334344727,,false,,,,,,,,,,,,
439,NN assigned,-73.9570064,40.686679,34,1479659317653,,false,,,,,,,,,,,,
440,NN assigned,-73.9162107,40.7011399,26,1479701335771,,true,,440.jpg,,,,,,,,,,
442,NN assigned,-73.9573972,40.68639779999999,5,1479992062530,,false,,,,,,,,,,,,
443,NN assigned,-73.9508906,40.7335377,11,1480205950109,,false,,,,,,,,,,,,
444,NN assigned,-73.99000459999999,40.679529,18,1480623159420,,true,,,,,,,,,,,,
445,NN assigned,-73.9274436,40.6997597,28,1480822908603,,true,,,,,,,,,,,,
446,NN assigned,-73.90017139999999,40.6997177,35,1481056050786,,false,,,,,,,,,,,,
447,NN assigned,-73.950287,40.8125682,29,1481485244847,,false,,,,,,,,,,,,
448,NN assigned,-73.9518156,40.6776651,41,1481665902673,,false,,448.jpg,,,,,,,,,,
449,NN assigned,-73.94734799999999,40.721094,31,1481758911141,,true,,449.jpg,,,,,,,,,,
450,NN assigned,-73.9649582,40.6727854,77,1481846962485,,false,,,,,,,,,,,,
451,NN assigned,-73.9951983,40.7134583,30,1481855242846,,false,,,,,,,,,,,,
452,NN assigned,-73.9270726,40.8639588,31,1481997060402,,true,,,,,,,,,,,,
453,NN assigned,-73.9803093,40.6873262,27,1482168306285,,true,,,,,,,,,,,,
454,NN assigned,-73.99207059999999,40.71930330000001,31,1482768603389,,true,,,,,,,,,,,,
455,NN assigned,-73.93966739999999,40.691816,29,1483055187203,,false,,,,,,,,,,,,
456,NN assigned,-73.9465392,40.6831776,29,1483103473444,,true,,,,,,,,,,,,
457,NN assigned,-73.98540779999999,40.688195,34,1483409829093,,true,,457.jpg,,457a.jpg,,,,,,,,
458,NN assigned,-73.9395412,40.6730165,40,1483676691445,,false,,,,,,,,,,,,
459,NN assigned,-73.9515498,40.6733529,47,1483741868710,,true,,459.jpg,,459a.jpg,,,,,,,,
460,NN assigned,-73.9977061,40.6595849,17,1483742165171,,true,,,,,,,,,,,,
461,NN assigned,-73.9287604,40.6851499,28,1483901084921,,false,,,,,,,,,,,,
462,NN assigned,-73.9374976,40.66679370000001,55,1484095729002,,true,,,,,,,,,,,,
463,NN assigned,-73.98452859999999,40.6590937,66,1484095824259,,true,,463.jpg,,,,,,,,,,
464,NN assigned,-73.997875,40.71325059999999,22,1484146022639,,false,,,,,,,,,,,,
465,Installed,-73.987972,40.713663,25,1484153176594,1504152000000,true,Omni,465.jpg,,465a.jpg,,,,,,,,
466,NN assigned,-73.9965174,40.6834768,27,1484166437948,,false,,,,,,,,,,,,
467,NN assigned,-73.9884639,40.7247488,25,1484248057027,1485752400000,true,moved out but this 467 network number still active,467.jpg,,467a.jpg,467b.jpg,,,,,,,
468,Installed,-73.986759,40.728456,25,1484416428378,1496721600000,true,,468.jpg,,468a.jpg,,,,,,,,
469,NN assigned,-73.9433466,40.6791312,28,1485022538481,,true,,,,,,,,,,,,
470,NN assigned,-74.0059409,40.71146239999999,100,1485037844296,,true,,470.jpg,,470a.jpg,,,,,,,,
471,NN assigned,-73.958613,40.673873,48,1485126928776,,true,,,,,,,,,,,,
473,NN assigned,-73.91931439999999,40.7008081,22,1485554840736,,true,,,,,,,,,,,,
474,,-73.9936213,40.6262071,40,1485754682298,,true,,,,,,,,,,,,
475,,-73.9618577,40.6820332,34,1486022218210,,true,,,,,,,,,,,,
476,,-73.973685,40.793187,46,1486318363110,,false,,476.jpg,,476a.jpg,,,,,,,,
477,,-74.0334207,40.6356257,18,1486320380134,,true,,477.jpg,,,,,,,,,,
478,,-73.966012,40.680019,48,1486324920656,,false,,,,,,,,,,,,
479,,-73.964964,40.708273,27,1486414102000,,true,,,,,,,,,,,,
480,,-73.984664,40.722776,29,1486500558066,,true,,,,,,,,,,,,
481,,-71.0840666,42.3661704,-1,1486512147065,,false,,,,,,,,,,,,
482,,-73.953851,40.808203,27,1486517723322,,false,,,,,,,,,,,,
483,,-73.959439,40.657521,28,1486923044817,,false,,,,,,,,,,,,
484,,-73.9056239,40.7576579,37,1487258425268,,false,windows are facing south & east ,,,,,,,,,,,
485,,-74.0056509,40.7108238,271,1487863415275,,false,,,,,,,,,,,,
486,,-73.9405714,40.8062134,21,1488042331905,,true,,,,,,,,,,,,
487,,-73.9418603,40.7443091,20,1488142045377,,true,,,,,,,,,,,,
488,,-73.985756,40.734793,74,1488250520586,,true,,488.jpg,,488a.jpg,488b.jpg,488c.jpg,,,,,,
489,,-74.0975233,41.7266875,-1,1488400231159,,false,,,,,,,,,,,,
490,,-73.9929789,40.752857,33,1488660302228,,false,approx location,,,,,,,,,,,
491,,-73.9828151,40.7151396,56,1488834932893,,false,,491.jpg,,,,,,,,,,
492,,-74.0226991,40.6390351,109,1488847338120,,true,,,,,,,,,,,,
493,,-73.958298,40.711216,28,1488920852379,,true,,,,,,,,,,,,
494,,-73.881704,40.753796,74,1489068291463,,true,,,,,,,,,,,,
495,,-73.843529,40.874257,47,1489095910559,,true,,,,,,,,,,,,
496,,-73.98968,40.764873,36,1489351621406,,true,,,,,,,,,,,,
497,Installed,-73.9855078,40.7282413,28,1489530251104,1522209600000,true,,497.jpg,,,,,,,,,,
498,,-73.951397,40.679955,31,1489550803139,,true,,498.jpg,,,,,,,,,,
499,,-73.987591,40.731808,26,1489607884886,,true,,499.jpg,,499a.jpg,,,,,,,,
500,,-73.961391,40.682939,36,1489623430974,,false,,500.jpg,,500a.jpg,,,,,,,,
501,,-73.949185,40.668648,50,1489680872239,,true,,,,,,,,,,,,
502,,-73.7948516,40.7282239,40,1489827439284,,false,,,,,,,,,,,,
503,,-74.0533024,40.7237084,37,1489979751513,,true,,,,,,,,,,,,
504,,-73.953689,40.690943,22,1490129420201,,true,,504.jpg,,,,,,,,,,
505,,-73.9375899,40.8477051,82,1490331306293,,true,,,,,,,,,,,,
506,,-73.9973015,40.6841379,30,1490679098852,,true,,506.jpg,,506a.jpg,,,,,,,,
507,Installed,-73.986421,40.718849,34,1490679120209,1619064000000,false,Gigabeam to Rivington,507.jpg,Clemente,,,,,,,,,
508,,-73.9636173,40.7619446,37,1490720255709,,false,,,,,,,,,,,,
509,,-73.980231,40.714329,57,1490752191541,,false,,,,,,,,,,,,
512,,-73.9824735,40.7307392,32,1490920205891,,true,,512.jpg,,,,,,,,,,
513,,-73.9847935,40.7238123,74,1490985618628,,false,,513.jpg,,,,,,,,,,
514,Invalid,-73.8183729,42.625617,-1,1491101187026,,true,,,,,,,,,,,,
515,,-73.994736,40.759952,144,1491160286141,,false,,515.jpg,,,,,,,,,,
516,,-73.8867986,40.7514462,47,1491186067941,,true,,,,,,,,,,,,
517,,-74.016977,40.6891566,19,1491258208491,,true,,,,,,,,,,,,
518,Installed,-73.999212,40.713959,26,1491713182348,1623470400000,true,Omni only,518.jpg,,518a.jpg,518b.jpg,518c.jpg,,,,,,
519,Installed,-73.976001,40.687357,27,1491780110708,1524110400000,true,Kiosk,519.jpg,,519a.jpg,,,,,,,,
520,,-73.986108,40.6784719,74,1492013479757,,true,,,,,,,,,,,,
521,,-73.93847,40.676639,35,1492018865018,,true,,,,,,,,,,,,
522,,-73.954807,40.731358,18,1492111397720,,false,,,,,,,,,,,,
523,,-73.9626656,40.8051462,51,1492116319554,,false,,,,,,,,,,,,
524,,-73.9835069,40.695024,143,1492182780200,,false,,,,,,,,,,,,
525,,-73.9916877,40.7604429,26,1492313408054,,false,,,,,,,,,,,,
526,,-74.0191817,40.6312762,37,1492526372365,,true,,,,,,,,,,,,
527,,-73.908789,40.70718,74,1492537383477,,false,,,,,,,,,,,,
528,,-73.974625,40.673583,49,1492644840012,,false,,,,,,,,,,,,
529,Installed,-73.922893,40.704449,23,1492715499611,1497758400000,true,,529.jpg,,,,,,,,,,
530,,-118.1438896,33.9308703,-1,1492717975635,,true,,,,,,,,,,,,
532,,-73.932258,40.681799,30,1492799683879,,true,,532.jpg,,,,,,,,,,
533,,-73.974551,40.69857,45,1492808298373,,true,,533.jpg,,533a.jpg,,,,,,,,
534,Installed,-73.9915322,40.7137157,27,1492822744648,1494129600000,true,,534.jpg,,534a.jpg,534b.jpg,534c.jpg,,,,,,
536,,-73.975768,40.672121,44,1493403608527,,true,,,,,,,,,,,,
537,,-73.7336554,40.6222305,-1,1493427726410,,true,,,,,,,,,,,,
538,Invalid,-80.411713,25.684278,-1,1493847235651,,false,,,,,,,,,,,,
539,,-73.98780789999999,40.7640238,36,1493895127595,,true,,,,,,,,,,,,
540,,-73.974762,40.653475,36,1494379448887,,false,,,,,,,,,,,,
541,Invalid,-74.1326009,41.10766,-1,1494531443823,,false,,,,,,,,,,,,
542,,-73.9625559,40.6772829,43,1494702774338,,false,,542.jpg,,,,,,,,,,
543,,-73.891919,40.750833,44,1495033132761,,false,,,,,,,,,,,,
544,,-74.042201,40.7366882,52,1495068744160,,true,,,,,,,,,,,,
545,,-73.9839874,40.7264539,22,1495077298112,,true,,545.jpg,,545a.jpg,,,,,,,,
546,,-73.955556,40.686139,74,1495131454376,,false,,,,,,,,,,,,
547,,-73.944034,40.712378,26,1495133506240,,true,,,,,,,,,,,,
548,,-73.9457754,40.7171085,30,1495137585095,,true,,,,,,,,,,,,
551,,-73.9571399,40.7161533,26,1495453750548,,true,,,,,,,,,,,,
553,,-73.945597,40.708329,27,1495561411943,,true,,,,,,,,,,,,
554,,-74.005639,40.65074,34,1495566537882,,true,,,,,,,,,,,,
556,Installed,-73.9771565,40.7235148,18,1495586157779,1496203200000,true,,556.jpg,,556a.jpg,,,,,,,,
557,,-73.9570619,40.73326,38,1495665173954,,false,,,,,,,,,,,,
558,,-73.950386,40.6682672,50,1495681627830,,true,,,,,,,,,,,,
560,Installed,-73.9915322,40.7137157,28,1496033486937,1495944000000,false,,,,,,,,,,,,
561,Installed,-73.9960491,40.7130955,31,1496184548559,1497326400000,true,,561.jpg,,561a.jpg,561b.jpg,,,,,,,
562,,-73.91864,40.688583,27,1496190379948,,true,,,,,,,,,,,,
563,,-73.937222,40.725816,64,1496257709120,,true,,,,,,,,,,,,
564,Invalid,-73.9624327,40.6805029,26,1496799735998,,false,,,,,,,,,,,,
565,Installed,-73.979898,40.725551,26,1496878745196,1497758400000,true,,565.jpg,,565a.jpg,565b.jpg,,,,,,,
566,,-73.96294,40.8561483,91,1496926517716,,false,,,,,,,,,,,,
567,,-73.9384051,40.7140063,20,1496947945342,,false,,,,,,,,,,,,
568,,-73.96718,40.696515,23,1497022433321,,true,,,,,,,,,,,,
569,,-73.9800834,40.7186595,67,1497025807661,,false,,,,,,,,,,,,
571,,-73.945699,40.6952589,30,1497502798892,,true,,571.jpg,,571a.jpg,,,,,,,,
572,,-73.957561,40.710694,74,1497565522808,,true,,,,,,,,,,,,
573,,-73.9800558,40.714315,57,1497730369825,,false,,,,,,,,,,,,
575,,-74.03296739999999,40.7376611,76,1497845478432,,true,,,,,,,,,,,,
577,,-73.940168,40.713357,27,1498157829687,,true,,577.jpg,,,,,,,,,,
578,,-73.963507,40.676434,52,1498618755299,,true,,578.jpg,,,,,,,,,,
579,,-73.9712029,40.798751,81,1498672480147,,true,,579.jpg,,,,,,,,,,
580,,-73.988123,40.72439,23,1498673674209,,false,,,,,,,,,,,,
581,,-73.97636,40.786757,38,1498703917523,,true,,581.jpg,,,,,,,,,,
582,Not Contacted Yet,-73.938675,40.713684,23,1498681200000,,false,,,,,,,,,,,,
583,,-73.986763,40.777444,105,1498871180067,1500177600000,false,rem,583.jpg,,583a.jpg,,,,,,,,
584,,-73.942355,40.725975,17,1499109317616,,true,,,,,,,,,,,,
585,,-73.9908994,40.6729211,20,1499438932783,,false,,,,,,,,,,,,
586,,-73.631821,40.722759,31,1499462519478,,true,Webair data center,,,,,,,,,,,
587,,-73.946981,40.711503,26,1499620241746,,true,,,,,,,,,,,,
588,,-73.9726772,40.7513607,173,1499719075752,,true,,,,,,,,,,,,
589,,-73.951072,40.679471,33,1499843796522,,true,,,,,,,,,,,,
591,,-74.005697,40.646426,60,1500051659014,,true,,591.jpg,,,,,,,,,,
592,,-73.967587,40.793337,70,1500083148719,,false,,,,,,,,,,,,
594,,-74.03771,40.76168,64,1500238886318,1536724800000,true,rem,,,,,,,,,,,
595,,-73.93370703,40.70551124,17,1500495486704,,true,,595.jpg,,595a.jpg,,,,,,,,
596,,-82.404993,34.902152,-1,1500516200193,,true,,,,,,,,,,,,
597,,-73.943899,40.673085,43,1500613184028,,false,,,,,,,,,,,,
598,,-73.994242,40.721867,27,1500750274410,,false,,,,,,,,,,,,
599,,-73.980064,40.727504,10,1500824997124,,false,,,,,,,,,,,,
600,,-74.010745,40.678842,12,1500947199447,,true,,,,,,,,,,,,
601,,-74.014187,40.657511,-1,1501079522802,,false,,,,,,,,,,,,
603,,-73.9800645,40.6483744,33,1501532576945,,true,,,,,,,,,,,,
604,,-73.985292,40.726256,20,1501615335560,,false,,,,,,,,,,,,
605,,-73.931124,40.633978,11,1501693566606,,false,,,,,,,,,,,,
606,Installed,-73.988465,40.724751,28,1502203518528,1503460800000,false,,,,,,,,,,,,
607,,-74.00453,40.641823,45,1502257762942,,true,,,,,,,,,,,,
608,,-73.914668,40.766171,37,1502294219860,,true,,,,,,,,,,,,
610,,-73.981772,40.681954,20,1502736668933,,false,,,,,,,,,,,,
611,,-73.945834,40.672557,37,1503085750342,,false,,,,,,,,,,,,
612,,-73.567256,45.501689,15,1503181522752,,false,,,,,,,,,,,,
613,,-73.955688,40.65268,40,1503281636660,,false,,,,,,,,,,,,
614,,-73.971841,40.672076,55,1503454613185,,true,,,,,,,,,,,,
615,,-73.950677,40.782604,71,1503490942041,,false,,,,,,,,,,,,
616,,-73.991827,40.766038,97,1503577708497,,false,,,,,,,,,,,,
617,,-73.962994,40.652118,34,1503686666296,,false,,,,,,,,,,,,
618,Invalid,-80.204211,25.843594,-1,1503890322294,,true,,,,,,,,,,,,
619,,-73.95172,40.766229,29,1503942212302,,false,,,,,,,,,,,,
620,,-73.956174,40.686818,29,1504044701107,,true,,,,,,,,,,,,
621,,-73.930353,40.856558,85,1504127083718,,true,,621.jpg,,621a.jpg,,,,,,,,
622,,-73.931077,40.685281,11,1504227777141,,true,,622.jpg,,622a.jpg,,,,,,,,
623,Installed,-73.9825493,40.6579863,66,1504240552576,1505880000000,true,rem,,,,,,,,,,,
624,Installed,-73.921143,40.695028,20,1504309786864,1554955200000,true,Omni,624.jpg,,,,,,,,,,
625,,-73.986444,40.732656,28,1504396684461,,false,,,,,,,,,,,,
626,,-73.956313,40.713862,21,1504493465190,,true,,626.jpg,,,,,,,,,,
627,Installed,-73.93733399999999,40.697263,43,1504723680522,1540526400000,true,Omni,,Bushwick City Farm,,,,,,,,,
628,,-73.984286,40.765185,85,1504895829440,,false,,,,,,,,,,,,
629,,-73.9640445,40.6529687,35,1505096388241,,false,,,,,,,,,,,,
630,,-73.997977,40.756973,148,1505158588394,,true,,630.jpg,,,,,,,,,,
631,,-73.942187,40.79858,25,1505266579591,,true,,,,,,,,,,,,
632,,-73.953114,40.681441,34,1505495728341,,true,,632.jpg,,,,,,,,,,
633,,-73.99770749999999,40.6595793,17,1505845282623,,true,,,,,,,,,,,,
634,Interested,-73.94729339999999,40.8062269,22,1505845351893,,true,,,,,,,,,,,,
635,,-73.934773,40.703467,12,1505848986545,,true,,,,,,,,,,,,
636,,-73.93281745,40.70781039,16,1506028908299,,true,,,,,,,,,,,,
637,,-73.990122,40.733903,57,1506029164777,,true,,,,,,,,,,,,
638,,-73.9903631,40.7132455,44,1506283985848,,true,,,,,,,,,,,,
639,,-87.72252,41.729291,-1,1506345330589,,false,,,,,,,,,,,,
640,,-73.994006,40.667156,16,1506535747931,,true,,,,,,,,,,,,
641,,-73.945146,40.707362,20,1506610549186,,false,,,,,,,,,,,,
642,,-73.987757,40.730742,33,1506621717947,,true,,,,,,,,,,,,
643,,-73.89679,40.659217,13,1506630228774,,true,,,,,,,,,,,,
644,,72.835531,18.94554,74,1506885480928,,false,,,,,,,,,,,,
645,,-73.9921476,40.7191887,30,1506995414414,,false,,,,,,,,,,,,
646,,-73.984541,40.7203976,29,1507147782560,,true,,,,,,,,,,,,
647,,-74.0460205,40.7466806,30,1507634340374,,true,,,,,,,,,,,,
648,,-74.0096822,40.73412010000001,61,1507669998005,,true,,,,,,,,,,,,
649,,-73.93285500000002,40.85774600000001,45,1507829070521,,false,,,,,,,,,,,,
650,Powered Off,-73.99923,40.717027,30,1508177253991,1517115600000,true,,650.jpg,,650a.jpg,,,,,,,,
651,,-73.9552564,40.7169938,23,1508257313226,,true,,,,,,,,,,,,
